Gene Symbol	WT_1	WT_2	WT_3	mct1_1	mct1_2	mct1_3	mpc1_1	mpc1_2	mpc1_3	WT_starv_1	WT_starv_2
MRPS18	12.8289	10.5539	11.4093	4.77405	9.31318	4.72855	11.0453	10.722	9.72491	7.56578	7.33404
											
MCK1	8.75707	8.50934	8.96725	9.44476	9.58308	9.3758	9.15643	9.48275	8.50853	8.99692	9.21806
											
KRI1	8.45963	8.00043	7.96788	9.48907	10.1801	9.73318	8.58653	9.34507	8.35733	9.91534	9.96548
											
STB1	9.81495	8.92675	9.13897	8.63393	10.736	9.82388	10.0952	9.77702	12.1786	5.5648	5.30991
											
ZIM17	7.17791	9.63004	9.28723	8.8949	5.65448	8.58103	8.72202	10.7009	10.7766	10.1003	10.4746
											
SKP2	8.14645	7.12381	8.07032	8.94717	10.3419	9.28079	10.383	11.0176	10.495	8.05281	8.14114
											
RFA2	9.47791	8.91879	8.89214	10.0428	10.4659	10.0397	9.00492	9.32801	8.47541	7.68504	7.66931
											
EMW1	8.96968	8.84428	9.31195	9.69751	9.32586	9.68243	9.11527	8.98128	8.81679	8.57486	8.68008
											
ATP11	10.1344	8.90983	9.9365	9.10827	9.78899	9.04716	9.10019	8.68449	8.87017	8.07185	8.3482
											
PHA2	8.49444	8.16988	9.34517	9.87061	8.50243	8.54648	8.87618	9.4806	9.23897	9.36913	10.1061
											
PFS2	9.54109	8.85027	9.16881	8.71079	9.66057	9.10814	9.19358	9.8023	9.11144	8.62953	8.22349
											
VNX1	9.98255	8.68125	9.08558	9.82076	11.1265	9.99561	8.03974	8.91642	8.76981	8.15462	7.42713
											
LEM3	11.0251	9.22611	10.3501	10.2277	10.938	10.209	9.39762	9.25718	9.11684	4.77293	5.47944
											
FIG4	8.69707	8.29715	8.42168	8.94684	10.3495	9.67546	9.13637	8.9245	9.10487	9.20252	9.244
											
PFA3	5.16984	12.1873	8.7184	9.92099	5.0326	8.67767	12.0873	14.9065	11.3346	7.17879	4.78605
											
EGT2	4.74029	9.26846	5.10622	16.8079	10.9537	18.7962	7.24188	13.8435	8.76534	3.1551	1.32138
											
MDJ2	8.12779	9.6726	8.83533	8.3419	9.15332	8.96811	9.36244	9.99373	9.48503	9.83785	8.2219
											
PEX6	8.08956	8.25495	8.59216	9.14157	8.00901	9.02574	9.44516	9.49659	9.60232	9.95612	10.3868
											
RPD3	8.6249	8.42485	9.59355	9.84338	8.35832	10.2201	8.6805	9.00869	9.13011	8.91406	9.20157
											
CIT1	8.20647	15.3824	8.89103	3.96649	4.15441	3.71538	10.5755	10.7961	10.5578	12.3106	11.4438
											
ATO2	1.02267	1.45069	1.4621	5.05513	5.04668	5.25607	0.675671	1.80152	2.29908	34.1582	41.7722
											
RPC34	9.18734	9.21345	11.7916	9.65455	6.99284	8.60075	8.98143	8.21525	9.71745	7.85436	9.79098
											
SWM2	7.88959	7.92788	7.93188	9.69621	11.798	10.7593	7.90178	8.67542	8.10124	9.83418	9.4846
											
VPS27	8.56795	8.12577	8.58061	10.0248	10.0511	10.0007	8.52621	9.10415	8.3567	9.39788	9.26412
											
ATG3	8.5061	8.32043	8.77735	9.79965	11.5135	10.4568	7.8035	8.60236	7.51574	9.45164	9.2529
											
LRO1	9.05052	8.2955	8.79397	10.549	10.7356	10.701	8.36197	8.79552	8.45649	8.29183	7.96858
											
NRM1	11.657	9.86586	9.86444	9.07044	10.2172	8.94403	11.7432	10.9506	12.4079	2.7471	2.53217
											
CSE2	12.6455	9.16842	7.75908	8.47385	9.3755	8.0251	10.752	6.34885	9.43938	8.23016	9.78218
											
PRP2	8.15973	7.61427	8.1545	9.59481	11.2685	10.1579	9.06553	8.97391	9.33361	9.00128	8.67597
											
URK1	8.96459	9.08402	9.13659	9.27791	7.25584	10.6353	9.17033	8.99463	9.47856	9.17835	8.82386
											
PHO91	10.0296	8.72133	9.61026	7.93575	8.96517	7.90256	9.76203	9.99985	9.1909	9.05738	8.82515
											
SMM1	9.69279	9.20653	9.95205	8.74652	9.14593	8.98804	8.43142	9.07272	8.62663	9.32711	8.81026
											
ACC1	7.97096	8.05793	7.10414	11.0722	10.334	10.4129	12.0871	7.1065	9.80954	6.06888	9.9759
											
TIM23	9.35423	8.30959	9.69459	7.47957	9.78492	7.09044	10.0866	9.18046	10.676	8.80159	9.54194
											
AIM38	12.7422	12.9101	11.9385	5.67527	5.30059	5.38967	10.8514	10.5927	9.33277	8.27701	6.98991
											
ARE2	5.9931	5.76966	7.69864	12.524	11.2775	10.3649	7.52738	7.17639	7.83562	10.3048	13.5279
											
ATP23	5.95636	10.8803	11.9452	9.47474	1.31858	8.01054	9.13773	12.1555	11.5653	9.04469	10.511
											
YNR021W	8.23491	7.75927	10.1096	9.28543	8.98891	8.67643	9.47694	10.0153	8.90515	8.62558	9.92249
											
MRPL50	11.6314	11.2676	10.7088	5.72988	6.16069	6.00441	10.2984	11.3376	9.66403	9.24044	7.95664
											
SNF12	9.82953	7.68154	8.68275	8.67724	10.8081	9.29326	8.79126	8.81863	9.92535	8.59394	8.89838
											
MPP6	12.345	9.65937	11.1481	8.99385	10.9275	10.4942	10.4347	9.31866	11.0163	2.65019	3.01215
											
SEC12	7.8852	8.09218	8.40075	11.1283	9.39205	10.6467	8.76706	10.2491	8.48913	8.79232	8.15717
											
BUD17	7.77633	7.59517	8.53279	10.5283	12.3815	10.8062	8.9468	8.71514	8.60429	7.81879	8.29474
											
CPR8	12.7071	12.8638	12.732	7.85658	7.94433	8.39474	8.8601	8.66778	9.35458	5.3737	5.24531
											
YNR029C	8.50829	8.59789	9.65317	8.76612	7.70712	8.52753	9.40677	9.76308	9.66836	9.52454	9.87712
											
ALG12	8.37717	7.47548	8.91484	9.80436	10.5944	9.93377	9.20916	10.3114	8.48407	8.24415	8.65118
											
SSK2	8.65355	8.99457	9.50546	10.142	9.6961	9.98011	8.82157	8.78931	8.62264	8.2186	8.57608
											
HUB1	7.79655	8.96624	8.68669	11.5606	9.26284	11.7225	7.91942	9.36972	7.85705	8.81115	8.04714
											
PPG1	8.89253	9.57974	10.3365	10.0419	6.49847	9.32918	9.4293	9.78708	9.26547	8.87935	7.96043
											
ABZ1	8.66227	9.03211	9.47106	12.0113	6.5531	12.2959	8.0615	8.62786	8.35557	8.51844	8.41089
											
SOL1	6.62591	7.91914	6.95495	7.91666	8.38816	7.90993	10.6726	11.4558	10.404	10.2689	11.4841
											
YNR034W-A	7.60419	9.59058	10.9568	3.97979	4.44076	3.88954	8.74133	15.0367	9.61108	15.1242	11.025
											
ARC35	9.49025	8.61068	8.91703	9.23307	9.36778	9.57366	9.07139	8.96901	8.57538	9.34627	8.84548
											
MRPS12	12.5307	11.5525	12.9894	4.54645	3.35791	4.84749	10.5855	11.278	11.5013	8.81015	8.00068
											
RSM19	13.3536	11.4927	12.8719	5.26324	5.76569	5.27106	11.1758	10.8729	10.7324	6.40995	6.79085
											
DBP6	9.85745	9.2986	10.044	9.81998	7.1158	9.74047	9.40334	9.57397	9.46251	7.80111	7.88281
											
ZRG17	8.01375	8.10646	8.82808	9.34589	8.06991	8.79766	9.28533	11.0386	9.73658	9.09673	9.68097
											
YNR040W	10.742	9.76359	10.2674	8.34664	8.15256	8.34062	9.08359	9.80892	9.25022	8.78029	7.46427
											
COQ2	11.2836	9.87738	10.7593	8.47455	8.95714	8.22342	8.75611	8.31655	8.52636	8.18895	8.63664
											
MVD1	9.90235	9.27646	9.02423	10.5666	10.4056	10.5752	8.54847	8.00779	7.43071	8.04882	8.21375
											
PET494	11.8063	10.0513	13.0136	4.09302	4.1139	3.69753	11.3927	12.0809	11.9059	8.95579	8.88916
											
TRM112	7.36453	12.3892	9.87531	12.3068	3.22532	12.5804	8.24066	8.7277	8.62973	7.61936	9.041
											
FPK1	9.48684	7.39979	9.08219	7.64758	9.93071	8.45132	9.96324	9.04638	9.97775	9.02803	9.98617
											
YNR048W	9.82608	9.64268	11.3101	10.3607	8.41543	8.61085	8.76985	9.01509	9.59281	6.94088	7.51544
											
MSO1	9.06963	7.7202	8.17302	8.87213	10.8741	9.16487	9.06609	9.25382	9.41706	9.13742	9.2517
											
LYS9	10.7988	8.81492	10.0999	7.96677	8.8656	7.97189	8.88331	9.13078	9.11611	8.80627	9.54566
											
BRE5	8.9486	7.98976	9.47575	8.69009	11.1669	8.01591	9.67167	9.22536	9.28598	8.19598	9.33397
											
POP2	8.99049	8.74859	8.60279	8.939	9.22882	9.12152	9.3689	9.40062	9.33583	9.3071	8.95635
											
NOG2	10.9463	10.5841	11.1762	10.0601	9.55509	9.61684	9.84445	9.36868	9.68513	4.59068	4.5724
											
ESF2	9.67453	8.48435	10.0927	9.18812	8.76389	8.89251	9.38955	9.54884	9.87888	8.01293	8.07369
											
HOL1	13.0679	8.68795	9.98713	10.8559	9.31016	12.3221	8.62607	7.90917	8.82583	5.44798	4.95986
											
BIO4	12.1748	13.3883	11.4541	7.88115	8.88967	7.94733	11.0586	9.7538	9.72663	3.72985	3.99578
											
YNR064C	4.85847	6.12047	5.45549	8.24625	8.13762	8.00373	3.41057	4.41017	4.29199	24.0605	23.0047
											
DSE4	6.34245	6.86861	6.43761	10.9837	11.3909	11.6784	10.1197	11.4332	9.83961	7.87951	7.0263
											
AIF1	8.06529	7.59493	7.48465	10.3394	10.8697	10.9807	9.06714	10.098	8.80747	9.06702	7.62567
											
PHO80	7.67619	7.31619	7.80307	8.51938	10.2917	9.47448	9.04321	9.76823	9.38481	10.6128	10.11
											
IZH2	11.2354	9.95701	11.6517	10.5634	12.1277	10.1128	10.6901	10.142	10.4293	1.71944	1.37121
											
PFA4	7.9769	7.77835	8.44895	10.9957	9.81608	10.6748	8.52553	8.79244	9.06489	9.36994	8.55641
											
SIN3	8.88	8.61014	9.57034	9.8021	9.90546	9.67235	9.40561	9.21923	8.85084	7.92404	8.1599
											
RPB11	9.21307	8.89087	8.72155	9.4686	11.0625	9.72922	8.72964	9.14834	8.80064	8.04715	8.18838
											
TOP1	8.77019	8.70464	8.2427	9.26328	8.92019	9.9628	10.1326	10.0475	9.5919	8.45233	7.91193
											
COQ10	12.5442	10.3703	10.7571	6.53357	5.20402	6.83069	10.7124	8.9748	9.71399	9.69521	8.66368
											
MDM12	9.10993	9.07997	8.99583	9.69403	10.9584	8.59855	8.64298	8.3387	8.39463	8.72956	9.4574
											
RCL1	9.099	8.78296	9.08487	9.78441	8.92181	10.203	9.46842	8.83695	9.34568	8.41438	8.05848
											
PLB3	9.21037	7.88569	9.47354	7.6782	9.59839	7.94399	11.2989	10.9263	12.693	6.80626	6.48536
											
HTZ1	8.51192	8.41782	8.41273	9.30315	10.6215	9.34565	8.6677	9.36122	9.09359	9.93294	8.33177
											
HRD1	10.3736	7.11828	10.2656	8.7775	10.9652	8.07464	9.68155	8.76624	10.0182	7.33057	8.62864
											
CMK2	9.1664	7.671	8.63424	8.94972	10.2491	9.57572	8.9058	8.82366	9.19888	9.77041	9.05504
											
ESC8	11.0699	10.294	10.2282	10.4858	11.2013	11.3554	10.1245	10.2684	10.0686	2.76248	2.14138
											
TLG2	9.01277	7.8108	8.81752	8.35144	10.1514	9.13509	8.9713	9.02304	8.7901	9.61028	10.3262
											
YOL019W	11.5743	11.6046	10.7224	9.53503	12.6412	11.1939	9.38368	8.93082	8.97792	2.93185	2.50424
											
TAT2	11.4476	9.09485	10.4354	10.2757	12.3955	11.0337	9.24929	8.29259	10.1436	3.6124	4.01947
											
DIS3	9.11819	8.37513	8.83705	9.36231	9.61019	9.32079	9.28521	9.24205	8.98094	8.93159	8.93655
											
TSR4	9.1435	9.15852	9.54981	9.83504	9.52537	10.0968	8.85935	9.08362	8.57286	8.05344	8.12168
											
IFM1	10.037	9.21531	10.2102	8.11433	8.98401	8.22482	9.58062	9.15578	9.05345	8.77586	8.64859
											
LAG2	6.5372	7.73387	7.07516	12.6062	7.3496	11.5808	8.59586	8.8501	8.06681	10.8939	10.7104
											
MDM38	9.38438	8.69689	9.25151	9.56223	9.87096	9.31981	9.05954	9.16094	8.56978	8.63001	8.49396
											
GAS5	9.38531	10.4243	10.8952	9.71854	3.67556	9.03184	8.84071	10.3855	9.80184	9.83699	8.0042
											
SIL1	9.97778	9.43117	10.791	7.52724	7.01668	8.09131	9.68604	9.79915	9.88541	8.69732	9.09692
											
OPI10	6.96983	7.06798	8.36082	8.84459	10.2656	9.3779	8.02815	8.7597	7.6467	12.0145	12.6642
											
MSE1	9.69431	10.278	10.6537	6.43916	6.45333	6.95875	9.71614	10.4029	9.91972	10.144	9.33999
											
SMC5	8.06246	7.56973	8.14873	10.1871	11.4628	10.8718	9.17218	8.84377	9.12273	7.9486	8.61011
											
YOL036W	10.8721	9.42015	9.54197	10.6472	11.6682	11.9976	9.80355	9.51157	9.77251	2.9764	3.7888
											
PRE6	8.54097	9.53429	10.3597	11.3962	6.36369	10.6668	8.56963	8.77856	8.25328	8.44931	9.08753
											
RPP2A	7.66296	17.6124	7.47795	9.50945	7.90936	8.35159	7.80284	8.4347	7.61884	8.83194	8.78801
											
RPS15	10.7574	16.0077	7.97733	8.26086	7.55082	7.08874	8.72578	7.26295	9.04683	8.90221	8.41939
											
NOP12	10.7073	9.55261	10.0295	9.00394	9.25928	9.20291	9.22199	9.63329	9.38261	7.26537	6.74117
											
NGL1	8.31887	9.82423	10.6979	6.7896	6.53218	6.7202	9.18137	10.7826	9.35155	10.6697	11.1318
											
NTG2	8.83784	7.23294	9.67162	6.05837	12.2835	9.315	10.1013	6.87456	9.62585	9.91831	10.0807
											
PEX15	8.88782	8.53954	8.84096	8.92236	9.41576	8.85212	9.30613	9.70872	8.64884	9.06687	9.8109
											
PSK2	9.50207	7.94618	8.36805	10.9356	12.008	12.9617	9.12692	9.3035	9.64921	5.4119	4.78684
											
RRT8	9.33527	6.04305	7.46542	7.36434	8.10254	8.64854	8.47988	6.09358	7.89566	15.3878	15.1839
											
GSH2	10.2124	8.38957	9.06784	8.09275	9.24679	8.43271	9.64216	9.22738	9.34831	9.26241	9.07767
											
GAL11	9.33498	7.98811	8.4858	8.61914	8.48293	9.53091	9.84178	8.86733	9.58504	9.64483	9.61915
											
SPE2	7.70245	9.26667	10.3318	9.73965	6.64412	9.7792	9.11935	9.55582	9.51816	8.69912	9.64362
											
AIM39	9.47406	8.54735	9.53316	7.87209	9.1057	8.13718	9.65617	9.73128	9.36734	9.15895	9.41672
											
PSH1	7.70081	7.93356	8.90166	10.0664	9.98503	9.4976	8.25117	8.89293	8.9192	9.36061	10.491
											
THI20	8.67805	8.68831	10.0464	13.3963	12.0363	13.7707	6.15311	7.10378	6.4552	6.4534	7.21845
											
GPM3	12.4371	11.032	11.4404	10.2538	11.9523	11.1922	10.1673	9.55003	10.1844	1.14711	0.643393
											
YOL057W	9.75789	9.06611	9.64856	8.97154	10.2244	9.27172	8.95512	8.99675	8.13841	8.60805	8.36143
											
ARG1	1.58052	1.64939	1.57518	1.53345	1.90885	1.75661	15.6598	18.2953	17.5935	20.2094	18.238
											
GPD2	7.20679	6.44008	7.21904	11.1833	12.8427	11.55	8.32831	8.32441	8.00983	9.31413	9.58132
											
MAM3	10.436	8.3161	9.69489	8.36607	9.82619	8.37285	9.17215	8.90988	9.70529	8.17055	9.03006
											
PRS5	9.67718	9.23591	9.24675	9.5809	9.76948	9.77356	8.77692	9.17858	8.27372	8.26715	8.21984
											
APM4	9.08429	9.21574	9.60413	8.94566	9.45036	9.27139	8.86011	9.18412	8.31708	9.30412	8.76302
											
CRT10	9.83067	9.31982	10.3385	10.6814	11.1827	10.9261	9.16439	9.19991	9.30934	5.20452	4.84269
											
MET22	6.72699	5.60522	6.94254	6.92717	8.24068	6.99072	11.519	10.7821	11.8297	11.6748	12.7611
											
INP54	7.15686	8.70819	10.0415	11.9239	3.31323	11.7203	8.66982	9.32273	9.22791	9.66998	10.2456
											
RIB2	8.27069	8.49289	8.72958	8.50893	7.44743	8.16758	9.43091	10.2763	9.7269	10.4437	10.5052
											
RTG1	9.14551	8.36819	7.95984	8.20822	9.43525	8.3094	10.3526	10.125	10.2525	8.49918	9.34428
											
HST1	8.19355	8.98783	9.44475	8.61238	6.82285	8.74868	10.1103	10.2602	10.7061	8.89089	9.2225
											
NUF2	8.52173	7.67363	8.66601	9.27244	10.3143	9.82429	9.2048	9.14742	9.3261	8.9656	9.08365
											
NBA1	10.008	8.26262	10.0221	7.34502	11.5496	7.50031	9.6168	8.60519	9.78583	7.65775	9.64674
											
EMI5	9.47213	7.89388	9.49969	7.06145	9.10082	7.48408	10.6874	9.24261	10.2452	9.19414	10.1186
											
THP1	8.19819	8.11169	8.84192	10.1421	8.33843	10.2579	9.57422	9.3557	9.47993	8.7646	8.93531
											
YOL073C	9.32649	7.90067	8.90681	7.25024	9.50982	8.66437	8.42962	10.4777	9.12964	11.0463	9.35827
											
MDM20	8.45863	9.15127	8.73817	9.5129	8.99007	9.43733	9.24148	10.0616	8.75245	9.19931	8.45677
											
BRX1	9.71348	8.13483	9.29778	8.67334	10.2249	8.63686	9.47714	9.06089	9.16843	8.76984	8.84248
											
ATP19	13.1738	11.4455	12.4194	1.09179	1.34936	1.53882	13.6745	11.8071	12.3501	9.75541	11.3942
											
AVO1	9.15471	8.73959	8.69659	8.07857	9.25146	8.7231	8.88323	9.27177	8.82771	10.4837	9.88955
											
REX4	10.1379	9.48564	9.89819	10.1207	9.60033	9.78897	9.56661	9.5354	10.0842	6.12053	5.66152
											
IRA2	8.44824	7.99764	8.77818	9.51728	9.04428	9.4642	9.67904	9.51819	9.70975	8.87155	8.97167
											
ATG19	12.3993	11.8952	13.6089	11.2177	10.8516	11.4673	7.30474	7.14863	7.09892	3.36366	3.6441
											
ATG34	5.71974	6.75595	7.37016	11.9295	9.31294	11.2316	4.48109	5.63402	4.46094	15.3583	17.7458
											
PHM7	1.20485	1.4112	1.82589	1.40188	1.55052	1.41346	0.71806	2.38409	2.43481	45.1239	40.5314
											
ADH1	5.97958	10.617	7.29601	14.6121	12.4964	13.3624	6.80833	7.8147	7.20526	7.65958	6.14856
											
YOL086W-A	12.7777	10.1587	8.8535	7.90921	7.35809	9.37109	11.3176	8.4045	10.3278	7.08043	6.44148
											
YOL087C	8.41854	7.38444	8.78294	9.66897	10.4888	9.82379	8.98725	8.49723	8.95955	9.01151	9.97703
											
MPD2	9.46851	8.32811	8.72136	11.0888	10.4385	11.3333	8.2918	8.33033	7.82598	8.2138	7.95955
											
HAL9	7.69607	7.52606	8.61868	11.0448	10.4464	10.7546	8.96539	9.4244	8.80006	8.3488	8.37476
											
MSH2	9.02186	8.87566	9.70068	10.3406	9.49696	10.3656	9.02519	9.09616	8.92278	7.57297	7.58152
											
YOL092W	9.68754	8.62366	9.28415	8.8899	10.2608	8.5849	9.41498	9.22482	9.49812	8.53547	7.99569
											
TRM10	9.56558	8.95125	8.6452	9.44975	9.97748	10.7421	8.60303	9.03447	8.38622	8.77191	7.87306
											
RFC4	9.32962	8.45631	9.30894	8.9293	9.97488	9.03419	8.93572	8.61058	8.92195	9.43063	9.06788
											
HMI1	10.2129	8.95695	9.71107	5.57453	6.52001	6.97669	10.8507	9.8845	10.5329	10.0855	10.6943
											
COQ3	7.80918	10.9921	12.3541	10.0005	4.55202	9.04316	8.13801	11.1975	10.9286	6.85377	8.13101
											
WRS1	10.1614	8.79184	9.86217	8.6707	8.73195	8.13954	9.5065	8.98189	9.3322	8.81394	9.00784
											
YOL098C	9.20524	9.44163	10.0576	9.35518	7.76867	9.28399	9.51865	8.79028	9.33807	8.48942	8.75126
											
PKH2	8.56936	7.7577	8.39291	9.46019	10.3788	9.61714	9.14915	8.92994	8.83199	9.41352	9.49931
											
TPT1	8.30635	9.57517	10.3383	10.6989	12.0386	9.68094	8.56315	9.14837	8.54251	6.33907	6.76865
											
ITR2	10.0139	7.99301	9.87626	12.5779	13.1793	12.5041	8.08957	10.8943	7.01683	4.62832	3.22643
											
YOL103W-A	11.9131	10.4833	10.3961	12.7329	13.4477	12.5719	7.6055	6.79997	6.79066	4.08829	3.17062
											
YOL107W	9.78465	9.14117	9.65814	9.64921	11.7245	10.0393	7.0091	7.34677	7.96779	8.77125	8.90814
											
INO4	11.1662	9.22348	10.011	9.64484	11.6465	9.27954	10.1146	9.17378	9.99389	4.74628	4.99986
											
ZEO1	12.6932	17.0428	8.87042	7.05758	5.88012	5.55247	8.93166	8.06604	8.97828	7.938	8.98941
											
SHR5	9.47113	10.1633	9.63247	9.91233	9.16729	12.3702	9.39486	8.37753	9.12208	5.66098	6.72774
											
MDY2	8.46665	8.03699	9.41748	8.64972	10.6455	8.72352	8.90501	8.82973	8.26786	9.51697	10.5406
											
MSB4	11.1608	10.4333	10.7496	9.15418	10.7335	9.47008	9.22353	8.70852	8.25361	5.96056	6.15229
											
SKM1	9.80547	10.0299	10.0431	5.43839	6.22331	7.91974	10.2016	9.99115	10.6785	9.24242	10.4264
											
YOL114C	7.32749	8.42408	9.84382	7.18272	5.87181	7.42725	9.51811	11.6187	10.3493	10.8514	11.5853
											
PAP2	9.13067	7.49539	8.95531	8.37018	9.98252	9.08391	9.94372	9.24247	10.0085	8.75893	9.02839
											
MSN1	8.65313	7.99475	8.4046	7.6382	9.75039	9.27449	9.48137	9.08451	9.73195	9.00166	10.985
											
RRI2	8.94747	7.80925	9.01741	8.24872	10.3819	8.95379	9.7438	8.90936	10.0741	8.51736	9.39687
											
SMF1	11.292	13.2986	11.387	7.38417	7.08535	6.98899	10.6061	13.5273	10.3505	4.72681	3.35316
											
HRP1	9.48044	7.53303	9.20453	7.92393	10.2349	8.04847	9.64518	8.62874	9.55371	9.26409	10.483
											
TRM11	8.79276	8.63964	9.59711	10.3368	9.43253	9.83383	9.00473	8.46266	8.77222	8.32005	8.80764
											
TRM13	7.01756	7.93852	8.53244	10.5897	8.95729	10.54	9.21998	8.94034	10.1385	9.08162	9.04412
											
MDH2	7.07879	6.66002	6.53978	3.6778	4.23134	3.38036	5.23819	5.32245	5.37285	28.8642	23.6342
											
RPL25	10.3758	12.0061	9.18479	8.19998	9.09926	7.67593	9.11863	8.26468	9.03404	8.69783	8.34298
											
ALR1	10.4894	9.35962	9.32938	11.0063	12.9487	11.6057	8.53204	8.63378	9.20789	4.34424	4.54291
											
MED7	9.84124	8.18362	8.724	9.57243	11.5696	9.18729	9.5688	9.0923	8.56927	7.96297	7.72846
											
BSC6	10.6825	11.5698	12.1417	10.5972	12.6085	10.8727	7.81789	9.43844	10.1359	2.1618	1.97361
											
RTC1	7.67416	7.99797	8.409	9.06813	8.75593	9.30636	9.22955	9.59795	9.57512	10.1813	10.2045
											
CDC33	11.483	8.39506	9.13961	8.2746	9.47261	8.93876	8.95062	8.77539	9.59649	8.36836	8.60555
											
ARG8	4.86089	4.32509	4.83373	3.47923	3.98407	3.95534	13.1894	14.304	14.8574	16.5008	15.71
											
PPM2	9.46603	8.23425	8.71065	10.0431	11.8861	10.5125	9.11442	8.16425	8.55247	7.72388	7.59232
											
RRP40	8.49213	9.65004	8.89291	10.7072	8.96968	10.7078	8.86234	9.25595	7.62687	8.81517	8.01985
											
RIB4	7.70745	10.2771	8.41836	7.10131	9.49988	5.92633	9.67554	11.7361	9.40623	9.15319	11.0985
											
NOP8	9.8516	9.89193	10.5072	8.74472	7.52313	8.47051	8.63795	9.09347	8.89468	9.21264	9.17217
											
CTR9	9.05323	8.25148	8.80905	9.14586	9.49785	9.11736	9.48868	9.5292	9.19246	9.13444	8.78039
											
PSF3	8.64882	8.63573	8.67117	6.74892	11.3612	8.04477	10.4138	9.72391	8.82789	8.90334	10.0205
											
PEX11	6.45911	6.32618	6.6839	11.4803	11.4824	10.9758	7.30539	7.55923	6.47902	12.4121	12.8366
											
SPT20	8.60572	7.89783	8.37357	9.34285	10.3521	9.87513	9.28189	9.52515	8.77684	8.77737	9.19152
											
DCP1	8.37746	8.93218	9.37809	9.67858	8.84935	9.32849	8.73759	9.753	8.74823	8.97001	9.24703
											
GRE2	9.05232	9.25146	10.0717	12.913	13.5048	12.096	5.39274	5.66177	4.33376	9.02858	8.69383
											
FRE7	10.8264	9.5205	10.6401	12.6438	17.7233	14.0291	8.09761	5.03017	6.21075	2.89298	2.38519
											
ZPS1	12.7508	8.62872	6.35657	9.6424	8.61117	6.10649	5.81704	3.00304	5.34398	3.25648	30.4833
											
IMA2	8.40352	5.94323	10.0354	10.4666	17.6945	13.2352	7.62182	10.9338	8.44602	4.60316	2.61676
											
ENB1	9.97839	7.54772	9.25869	7.14336	8.86644	6.63155	8.87496	10.5722	8.71322	10.0202	12.3932
											
YOL159C	9.57911	9.9733	8.49968	10.4054	13.3537	11.5086	7.23627	9.08281	7.93625	6.11433	6.31055
											
RRP6	9.8977	8.59423	9.06185	9.11084	10.1654	9.40774	9.11184	9.27687	8.86123	8.26869	8.24359
											
ALG6	6.58414	7.93463	10.2416	14.0186	7.30907	11.5894	6.87741	8.85577	8.33662	8.93844	9.31433
											
YSP3	4.84547	6.91473	8.5212	11.9772	5.40804	12.5204	7.36595	8.56523	8.84927	11.8915	13.141
											
UTP23	9.8664	9.28453	9.0961	10.9409	11.1446	11.6152	7.34279	7.99051	7.77055	8.09733	6.85107
											
TSR3	9.8173	9.3741	11.0813	10.7341	8.28537	9.97914	9.59229	9.24162	8.97315	6.06676	6.85488
											
SGT2	11.6306	9.88573	8.97584	9.08339	9.98625	8.92193	9.06088	7.0851	8.44642	7.89001	9.03387
											
SLG1	12.8492	9.4729	6.86773	10.1355	9.77102	11.8986	9.2807	8.52375	9.60025	6.84069	4.75964
